영상 id,영화 제목,검색 키워드,영상 제목,조회수,좋아요수,댓글 수,생성된 날짜
2GGHyLq0GPE,드래곤 길들이기 3,드래곤 길들이기 3 영화,[드래곤 길들이기2] 투슬리스의 귀여운 행동 모음2,238889,0,0,2019-02-11T07:31:49Z
HX_uzEASGj8,드래곤 길들이기 3,드래곤 길들이기 3 영화,"드래곤길들이기3 리뷰, 자유는 그냥 주어지는게 아니다!",218285,1821,666,2019-02-05T07:36:32Z
4QPV1xNkYBQ,드래곤 길들이기 3,드래곤 길들이기 3 영화,Together from Afar - Jónsi (드래곤 길들이기 3 OST) 가사/한국어자막,178188,2868,389,2019-02-06T21:30:00Z
7AiF0M0MTuk,드래곤 길들이기 3,드래곤 길들이기 3 영화,떠나야 할 때를 알고 돌아서는 이의 깨끗한 뒷모습: 드래곤 길들이기 3 리뷰,137710,1489,435,2019-02-02T12:00:00Z
H-XphKB3tHQ,드래곤 길들이기 3,드래곤 길들이기 3 영화,"드래곤길들이기1, 히컵과 투슬리스의 첫만남",90607,889,187,2019-01-31T08:01:57Z
8_34_6wFn48,드래곤 길들이기 3,드래곤 길들이기 3 영화,[드래곤 길들이기2] 명장면 (슬픔 감동 멋짐주의),82735,0,59,2019-02-11T07:05:37Z
kKYzBZTRhMc,드래곤 길들이기 3,드래곤 길들이기 3 영화,&#39;드래곤 길들이기 3&#39; 관람 전 꼭 보세요! 시리즈의 주요 설정과 등장인물 간단 정리! [천재이승국],67849,1313,258,2019-01-30T07:12:13Z
_Jleqvqc5zg,드래곤 길들이기 3,드래곤 길들이기 3 영화,[드래곤 길들이기2] 조종 당한 투슬리스의 최후,47838,318,73,2019-02-11T06:26:19Z
VXYnIrULkwY,드래곤 길들이기 3,드래곤 길들이기 3 영화,Learning To Fly - Hills x Hills (드래곤 길들이기3 예고편 삽입곡) 가사/한국어자막,44414,708,49,2019-02-06T14:21:35Z
pkA6H6-TnnY,드래곤 길들이기 3,드래곤 길들이기 3 영화,"드래곤길들이기2, 히컵과 투슬리스의 위험한 모험",41615,570,174,2019-02-02T08:05:23Z
ZNC0wJ8wQNc,드래곤 길들이기 3,드래곤 길들이기 3 영화,[드래곤 길들이기1] 히컵과 투슬리스의 두번째 만남,17166,202,0,2019-02-05T12:25:29Z
YLbWD_PI8WA,드래곤 길들이기 3,드래곤 길들이기 3 영화,드래곤 길들이기 매드무비-Together from Afar,12831,201,34,2019-02-16T05:03:28Z
IQApA_hRz3o,드래곤 길들이기 3,드래곤 길들이기 3 영화,Jónsi - Together From Afar (드래곤 길들이기 3 OST) [한글/가사/해석],11992,166,30,2019-02-27T02:22:26Z
O_gjJBS7ZyU,드래곤 길들이기 3,드래곤 길들이기 3 영화,[SAM TV] {한영 가사} Jónsi - Together from Afar (드래곤 길들이기 3 OST) (4k),11538,167,48,2019-02-05T06:36:48Z
t3Y6xH6j4w8,드래곤 길들이기 3,드래곤 길들이기 3 영화,[드래곤 길들이기] &#39;투슬리스&#39; - 구애의 춤 패러디,9595,131,0,2019-01-30T07:25:11Z
EfAJ8Jvx0iM,드래곤 길들이기 3,드래곤 길들이기 3 영화,드래곤 길들이기3 X 플레이 모빌 환상의 콜라보 영상 (한글자막),7952,92,0,2019-01-31T19:27:31Z
0tPMske-oME,드래곤 길들이기 3,드래곤 길들이기 3 영화,드래곤 길들이기 3 _ 🍺영화 리뷰,6643,143,53,2019-01-30T09:06:22Z
FK_eB4Uvd6E,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,드래곤 길들이기3 투슬리스 피규어 장난감이랑 놀아보자. how to train your dragon 3 toothless figure review. [히히튜브],283146,6027,0,2019-02-11T12:00:02Z
0Sz-h_NCnjY,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,[동심과 함께] 드래곤 길들이기 3 불 뿜는 투슬리스 피규어!,4533,50,79,2019-02-21T06:38:39Z
SQzdLj_SSR4,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,[최초] 촬영 중 영화 보다 졸아버린 남자 아이돌?!ㅋㅋㅋㅋ 웃김 주의 | 크나큰 | 딩고무비 | 표정리뷰 | 드래곤 길들이기 3,3639,332,44,2019-02-12T11:00:06Z
CKG_giX1EuA,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,[인스타 라방]  드래곤 길들이기 플레이모빌 시리즈 / How to train your dragon toy _ Playmobil series / ヒックとドラゴン _ プレイモービル,2835,14,14,2019-02-07T08:58:48Z
nPhxCzNhc98,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,플레이모빌 9246 드래곤 길들이기 히컵 나이트퓨리 투슬리스 드림웍스 드래곤 길들이기 3 영화 개봉 장난감 토이 리뷰,2389,17,5,2019-02-01T18:45:50Z
I5wFG26WjgQ,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,드래곤 길들이기3 4DX 리뷰 화려한 영상미와 3부작의 성숙하고 아름다운 마무리,2045,56,15,2019-02-04T03:00:01Z
fSV6ntytMtg,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,[Toy Review] 드래곤 길들이기3 액션 피규어! 보면 볼수록 빠져든다!,1893,23,13,2019-01-30T10:03:03Z
hOFrbP99Sjw,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,드래곤길들이기 롯데시네마 굿즈 &amp; CGV 굿즈 피규어 콤보 리뷰,1705,17,12,2019-01-31T00:23:24Z
PuoWgYw4Hqw,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,드래곤길들이기 투슬리스 라이트퓨어리 신상인형리뷰 넘예뻐요^^,1629,25,0,2019-02-17T10:36:29Z
qOoO_J7jm3Y,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,[은율랜드] 장난감 - 드래곤길들이기3 미니피규어 장난감리뷰,1373,19,0,2019-02-20T12:43:35Z
1LNVrxDuQlY,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,취미로 그림그리기 (드래곤 길들이기 투슬리스)  ※금삼 유튜브 [gold3 youtube],765,8,3,2019-02-18T16:27:02Z
d8AMY3Y7an8,드래곤 길들이기 3,드래곤 길들이기 3 리뷰,드래곤 길들이기3 - 투슬리스 팝콘통 (멕시코한정판) 리뷰 영상,688,10,2,2019-02-26T18:04:40Z
cECIiTMUylI,나의 특별한 형제,나의 특별한 형제 영화,특별한 소재로 만든 특별하지 못한 이야기: 나의 특별한 형제 리뷰,52054,630,131,2019-05-04T11:00:06Z
J5mrCvqhBI0,나의 특별한 형제,나의 특별한 형제 영화,[나의 특별한 형제] 톡톡 관객 리뷰 영상,37931,11,0,2019-05-02T11:26:07Z
8Pn6H58rhfI,나의 특별한 형제,나의 특별한 형제 영화,"이광수 &#39;나의 특별한 형제&#39; 츄잉챗 @롯데시네마 월드타워, 190430 - 2",27054,0,4,2019-05-04T00:46:43Z
HpM86ujMmiU,나의 특별한 형제,나의 특별한 형제 영화,‘나의 특별한 형제’ 관람 전 필수!  롯데시네마 츄잉챗 하이라이트♥,17405,72,3,2019-05-07T08:00:01Z
M7o5fHwtmDk,나의 특별한 형제,나의 특별한 형제 영화,&#39;나의 특별한 형제&#39; 메이킹 영상 - 열연편,14501,191,8,2019-05-13T02:11:06Z
0_NemA_0TmM,나의 특별한 형제,나의 특별한 형제 영화,나의 특별한 형제,0,661,87,2019-05-23T15:42:18Z
gTw5z_Epj1U,나의 특별한 형제,나의 특별한 형제 영화,나의 특별한 형제(2018) OST : Happy.FLAC (&quot;Inseparable Bros&quot; OST),13285,233,16,2019-05-03T16:12:36Z
nNso7ReC-_8,나의 특별한 형제,나의 특별한 형제 영화,나의 특별한 형제,11679,68,33,2019-05-02T01:30:00Z
3ER_4nagUEg,나의 특별한 형제,나의 특별한 형제 영화,[나의 특별한 형제 리뷰] 이 영화가 사람을 울리는 진짜 이유 (이광수는 배우였다),8188,69,13,2019-05-04T09:50:51Z
YDVPAu44300,나의 특별한 형제,나의 특별한 형제 영화,[나의 특별한 형제들] 로 돌아온 신하균! [연예가중계/Entertainment Weekly ]20190503,7686,223,13,2019-05-03T13:31:15Z
6Qwd4WKSV9o,나의 특별한 형제,나의 특별한 형제 영화,"같이 힘을 합쳐 살아가자는 메시지의 영화 [나의 특별한 형제]의 배우 신하균, 이솜, 이광수 인터뷰!",5271,69,10,2019-05-05T06:00:01Z
6Jy9LixpdyA,나의 특별한 형제,나의 특별한 형제 영화,장애인끼리만 살아가는 것은 어려운 일일까? / 영화 [나의 특별한 형제] 스포일러 리뷰,4490,41,2,2019-05-06T09:00:00Z
A-iB-lxDUAI,나의 특별한 형제,나의 특별한 형제 영화,[4k30p][2019.04.30] 나의 특별한 형제 츄잉챗 LIVE - 신하균 &amp; 이광수 &amp; 이솜,3962,69,8,2019-05-01T15:30:24Z
Uvt6fTPcVYY,나의 특별한 형제,나의 특별한 형제 영화,"단호박 인터뷰의 레전드 신하균, 나에게 &#39;나의 특별한 형제들&#39;이란? [SBS 박선영의 씨네타운]",3440,78,3,2019-05-13T08:21:26Z
wQWn7aI53wM,나의 특별한 형제,나의 특별한 형제 영화,나의특별한형제 무대인사!!,3148,12,0,2019-05-05T13:28:42Z
AU739dqWXuA,나의 특별한 형제,나의 특별한 형제 영화,🎬나의 특별한 형제 패러디 | 나의 특별한 남매🤷🏻‍♀️🤷🏻‍♂️ | 류남매의 일상 생활 | 류남생,2728,77,32,2019-05-01T07:31:28Z
-ZyqKUudb58,나의 특별한 형제,나의 특별한 형제 영화,&#39;나의 특별한 형제&#39; 톡톡 리뷰 영상,2550,58,2,2019-05-02T09:53:02Z
AA4jQ7PVav0,나의 특별한 형제,나의 특별한 형제 영화,"이광수 &#39;나의 특별한 형제&#39; 츄잉챗 @롯데시네마 월드타워, 190430 - 4",2237,0,2,2019-05-04T00:49:52Z
-YSuJX4KqtE,나의 특별한 형제,나의 특별한 형제 영화,[혼영 Ep.01] 영화 &#39;나의 특별한 형제&#39; 솔직후기 / 영화 보기 전에 꼭 봐야할 리뷰 / 스포 없음 / 신하균 이광수 이솜 (feat.고독한듀크) Duke in Korea,1924,36,11,2019-05-12T15:53:57Z
Ge60kevWZcA,나의 특별한 형제,나의 특별한 형제 영화,"이광수 &#39;나의 특별한 형제&#39; 츄잉챗 @롯데시네마 월드타워, 190430 - 1",2000,0,0,2019-05-04T00:44:16Z
zymNZtYRNZs,나의 특별한 형제,나의 특별한 형제 리뷰,[나의 특별한 형제] 리뷰 30초 예고편(절찬상영중),44384,9,2,2019-05-07T07:30:02Z
Z8FEluH9quc,나의 특별한 형제,나의 특별한 형제 리뷰,📽 Vlog 일상 l 나의 특별한 하루. 영화를 보고 왔어요.^^ (나의 특별한 형제),860,45,9,2019-05-13T06:02:23Z
Hgqg6idtSbw,나의 특별한 형제,나의 특별한 형제 리뷰,착하지만 같이 놀기엔 재미없는 친구 같은 영화: 나의 특별한 형제 리뷰,602,11,2,2019-05-07T04:35:46Z
21zHnoxcTvU,나의 특별한 형제,나의 특별한 형제 리뷰,"5월에 개봉 예정인 한국영화들 (나의 특별한 형제, 걸캅스, 악인전, 배심원들, 뷰티풀 보이즈, 어린 의뢰인, 0.0MHz, 기생충, 옹알스)",458,6,1,2019-05-04T09:00:00Z
UYfIYWc-t0s,나의 특별한 형제,나의 특별한 형제 리뷰,나의 특별한 형제 리뷰! [스포주의],316,16,0,2019-05-16T13:25:56Z
sdWZwc_g8gs,나의 특별한 형제,나의 특별한 형제 리뷰,&#39;나의 특별한 형제&#39;에서 신하균 이광수 연기력이 대박인 이유!![돼호고라스의 주관적인 리뷰 #32],248,9,9,2019-05-12T05:38:56Z
h_iRXta2uiQ,나의 특별한 형제,나의 특별한 형제 리뷰,실화가 바탕이된 이영화,248,27,6,2019-05-16T17:25:01Z
nKiEgvV46R0,나의 특별한 형제,나의 특별한 형제 리뷰,배우 이광수의 재발견 / 가족에 대한 의미를 다시 생각해보게 하는 영화 / 나의 특별한 형제 리뷰,199,8,2,2019-05-14T12:55:15Z
qAAifNWcpj0,나의 특별한 형제,나의 특별한 형제 리뷰,아빠랑 딸이랑 함께하는 영화리뷰 [아랑딸랑M-나의 특별한 형제] | 초등학생 영화리뷰 (결정적 스포X),197,16,17,2019-05-24T03:40:37Z
k0VpVokk1j4,나의 특별한 형제,나의 특별한 형제 리뷰,#영화리뷰 #나의특별한형제 #포토안세상,161,4,3,2019-05-12T06:30:33Z
Othlxmy_2ig,나의 특별한 형제,나의 특별한 형제 리뷰,[노스포] &#39;나의 특별한 형제&#39; 초간단 리뷰 (제2의 말아톤? 맨발의 기봉이?),113,6,0,2019-05-01T11:32:06Z
LnU3Mjpq63g,나의 특별한 형제,나의 특별한 형제 리뷰,"5월 첫째주 개봉영화리뷰 / 나의 특별한 형제, 어글리돌, 미스 스티븐스, 판의 미로",91,6,0,2019-05-10T07:23:22Z
E3tUhhCGJIA,나의 특별한 형제,나의 특별한 형제 리뷰,나의 특별한 형제 보자마자 솔직 리뷰 - 영알못 장광남(스포 X),87,6,1,2019-05-07T13:58:21Z
nEFYC1Z67GQ,나의 특별한 형제,나의 특별한 형제 리뷰,"100만 돌파 ‘나의 특별한 형제’! 웃다가 울다가 [개봉영화, 영화리뷰]",69,0,0,2019-05-10T08:01:31Z
pGivBSKhorQ,어스,어스 영화,[어스] 미친 리뷰 영상,459935,19,4,2019-03-27T01:12:04Z
-nJrqlGNP44,어스,어스 영화,"토끼와 가위, 그리고 도플갱어의 의미 : 영화 &#39;어스&#39; 해석과 스포일러리뷰",234960,1863,400,2019-03-29T13:56:02Z
URp40rq3sBo,어스,어스 영화,"마주잡은 손, 같은 색의 옷, 위선을 폭로하는 무언의 항의: 어스  리뷰",228383,2768,564,2019-03-31T11:30:00Z
5zlLVSMg_V0,어스,어스 영화,영화 어스의 숨겨진 의미 11가지 해석,196695,1162,391,2019-03-30T12:47:16Z
b50MeipmQNk,어스,어스 영화,"[홍보영상] 겟아웃, 어스 그리고 조던 필",151993,2796,359,2019-03-29T14:38:18Z
fL1OrM5dXFw,어스,어스 영화,도플갱어의 진짜 의미는? 영화 어스의 7가지 상징 해석,79511,964,280,2019-04-02T07:00:02Z
qTjBMuKjA6k,어스,어스 영화,다 까는 후기: 어스 - 조던 필 매직은 진짜였네요.,78343,965,230,2019-03-28T03:19:19Z
mbqO6f3FzlY,어스,어스 영화,[어스] 조던 필 감독의 땡큐 코리아 영상,63808,284,30,2019-03-27T01:11:31Z
AOWxswG9TYQ,어스,어스 영화,"어스 해석 편 [줄거리 알려줌] 도플갱어는 왜 나를 죽이러 왔나? (Us, 2019)",54436,717,78,2019-03-29T08:30:00Z
0i8gCtuuknY,어스,어스 영화,[어스] 조던 필 감독의 땡큐 코리아 영상 2탄,48495,221,22,2019-03-29T04:57:45Z
qm6yNqQEGho,어스,어스 영화,영화 어스 결말 해석(ft. 쿠키영상),44406,160,68,2019-03-30T08:35:32Z
qKzmek1EP5I,어스,어스 영화,"겟아웃 감독 신작 어스, 해석할 의미가 과연..?",24464,495,248,2019-03-31T08:23:34Z
lWNiu1vKkqI,어스,어스 영화,어스 _ 🍺영화 리뷰,23858,302,144,2019-03-27T13:28:33Z
FImfEZehDmI,어스,어스 영화,미국인이 본 진짜 영화 &#39;어스(US)&#39; 완벽 해설,21374,253,18,2019-04-08T20:47:07Z
Rnszp5UVyn0,어스,어스 영화,(어스녀) 영화 &#39;어스&#39; 분장하고 영화보러 갔습니닼ㅋㅋㅋㅋ진짜 미친거 같다.. [박담채],18712,516,93,2019-04-03T08:00:02Z
x1_WMzFHABs,어스,어스 영화,알고 보면 소름돋는 영화 [어스] 속 상징들! [어스] 해석하기,17002,88,54,2019-03-27T21:45:34Z
hRa8jH8IgIc,어스,어스 영화,어스 보고난 뒤 다시보기 각! 겟아웃 해석과 결말 (스포있음),8261,45,10,2019-04-03T08:15:47Z
aNLTS7xIQQM,어스,어스 영화,영화 &#39;어스&#39; 해석 토론방,6413,77,5,2019-03-31T14:59:20Z
8_XwolD55gk,어스,어스 영화,[어스] 조던 필 감독의 땡큐 코리아 2탄,3293,68,21,2019-03-29T07:41:26Z
kEf9cyXMd9Q,어스,어스 영화,어스 예고편을 그림으로 그려보았다. [그림영화],3066,58,4,2019-03-30T06:26:27Z
5OXUnIJS1CU,어스,어스 명장면,요즘 핫한 어스 명장면 소름주의 ㄷㄷ,445,1,0,2019-04-03T09:02:13Z
R9SimDXvZRc,어스,어스 리뷰,비싸다고 좋을까? 고가 수제 슬라임 VS 저가 문방구 슬라임 대결!  | Y리뷰어스 | 승헌쓰&amp;주랄라 | Slime blind test,708460,8993,480,2019-04-01T08:00:03Z
53McxLCNlBw,어스,어스 리뷰,중간고사 밤샘 벼락치기 유형★ 에너지 드링크 VS 민간요법! 잠 깨는 가장 효과적인 방법은? | Y리뷰어스 | 승헌쓰&amp;주랄라,337628,5759,468,2019-04-22T08:00:00Z
gQPIjjZx82c,어스,어스 리뷰,용암손 극복 챌린지! 클라우드 슬라임 VS 지글리 슬라임 매치| Y리뷰어스 | 승헌쓰&amp;주랄라 | Slime blind test,262083,4505,175,2019-04-08T08:00:03Z
gFeO8rIrXfI,어스,어스 리뷰,에픽하이 고양이 자장가! 인간 VS 고양이 잠들기 대결 | Lullaby for a cat | Y리뷰어스 | 승헌쓰&amp;주랄라,170085,3522,139,2019-04-15T08:05:28Z
B2k-To-VqqQ,어스,어스 리뷰,세계 최초! 발로 만든 슬라임 리뷰  | Y리뷰어스 | 승헌쓰&amp;주랄라 | 사실은 수제 슬라임,118721,2669,171,2019-04-05T08:00:00Z
TjLVkCDE-TE,어스,어스 리뷰,어스 가이드 리뷰 by 발없는새,76932,1338,262,2019-03-29T11:00:05Z
6QcMR8-yUKM,어스,어스 리뷰,[바쿠간 배틀 플래닛] &#39;멘토노이드&#39; &#39;아쿠로스 신데우스&#39; &#39;니리어스&#39; 리뷰,23416,114,43,2019-04-05T12:44:16Z
971clgwZs4A,어스,어스 리뷰,영화 US (어스) 지극히 개인적인 리뷰 - 조던 필 감독의 의도,2484,50,25,2019-03-30T02:40:11Z
j2zKHEPl-4A,어스,어스 리뷰,★스포주의! 어스 해석 리뷰 - 겟아웃에서 한발 더 나아간 영화,2478,12,4,2019-03-28T11:27:51Z
p2Ulv6B6FDY,어스,어스 리뷰,충격적 영화 어스 해석 - 어스 리뷰 [영화 공장],2130,51,4,2019-04-03T03:59:38Z
0lDbbyHojx4,어스,어스 리뷰,"어스가 지리게 무서운 3가지 이유 (어스 해석, 분석)",2112,31,3,2019-04-05T06:27:31Z
jFXABTBqd6c,어스,어스 리뷰,"차가운 #덤보 vs 뜨거운 #어스, 낱낱이 리뷰해보자",1643,22,1,2019-04-05T05:22:11Z
WAUc1igj1GE,어스,어스 해석,"&#39;Us&#39;의 두 가지 희망, 발레와 아들 제이슨",8897,232,54,2019-03-30T19:57:01Z
NmbSpWOvcv8,어스,어스 해석,"어스 내용 해석과 결말, 그 반전까지",2540,2,0,2019-03-28T01:32:03Z
kUhOtUP_NUc,어스,어스 해석,[라디오회관 EP 2-1] 화제의 영화 &#39;어스(Us)&#39; 해석과 설정,1922,46,5,2019-03-31T18:58:33Z
qQ-XP0k-WLk,어스,어스 해석,복제인간의 숨겨진 의미 해석(영화 어스(us) 결말 심리 분석),1712,24,11,2019-03-28T22:00:08Z
qDVarb7JBfY,어스,어스 해석,"영화 어스를 봤는데. Us 영화해석 NO. 스포 NO (Feat.오징어몸통,포토티켓) 어스리뷰",912,24,13,2019-03-31T04:47:42Z
54GXvKPgwD4,어스,어스 의미,영화 어스 Us 상징 의미 해석 결말 리뷰 스포 / 토끼 숫자11 가위 빨간색 원반 옷 이름 앰뷸런스 그리고 생각지도 못한 해석???,658,4,0,2019-04-05T08:55:04Z
nue70wuNrZI,어스,어스 의미,{영화 해석} 어스에 의미는 우리일까?? 미국일까??,282,6,0,2019-04-11T08:42:03Z
8l1ZJqZlha8,어스,어스 의미,"영화 &#39;어스&#39; 속 &#39;예레미야 11장 11절&#39;, 토끼, 그리고 가위의 의미",262,0,0,2019-03-29T13:00:52Z
8y2cYa4OKMI,어스,어스 의미,[CCM STORY] Born again(cover) - 제이어스 | 예수님의 부활은 어떤 의미일까? | 부활절 기념,154,13,2,2019-04-21T13:11:06Z
YPIKdqgaRLc,말레피센트 2,말레피센트 2 영화,[Eng CC] Maleficent 2 Makeup Transformation 말레피센트 커버메이크업 l 이사배(RISABAE Makeup),3252679,71695,3408,2019-11-02T10:00:05Z
eSRd3ndMaRE,말레피센트 2,말레피센트 2 영화,5년을 기다렸는데 10년을 뒤로 가버린 말레피센트와 오로라: 말레피센트 2 리뷰,58489,753,149,2019-11-05T10:00:05Z
LKbFcOWYBEE,말레피센트 2,말레피센트 2 영화,(스포x) 말레피센트2 보고 뽕 차올라서 찍은 2% 부족한 말레피센트 메이크업 [DISNEY&#39;S MALEFICENT MAKEUP TUTORIAL] 0zoo 영주,51687,1204,89,2019-10-21T08:00:06Z
AgT_PNDrYPo,말레피센트 2,말레피센트 2 영화,“안젤리나 졸리” 실물 영접?! 사무실 박차고 진짜 꿈 찾아 ‘패션의 정령’ 말레피센트 만나러 할리웃으로 떠난 CGV...★ [CGVLOG],47066,145,21,2019-10-17T08:14:36Z
CF7Qm7mamu8,말레피센트 2,말레피센트 2 영화,[JP/ENG] 말레피센트2 메이크업하고 디즈니 빌런 굿즈로 현대ver 코디하기! Maleficent make up tutorial + 2019Ver Outfits,43305,860,68,2019-10-17T11:00:01Z
IUuZ2gQbaP0,말레피센트 2,말레피센트 2 영화,말레피센트 2 비하인드 더 씬,40461,482,16,2019-10-17T15:22:54Z
uO0SFMYKWHI,말레피센트 2,말레피센트 2 영화,말레피센트 2 가이드 리뷰,35966,727,153,2019-10-19T09:00:09Z
kMlMswGBhDA,말레피센트 2,말레피센트 2 영화,말레피센트가 이런 영화였어!?,35954,830,129,2019-10-17T09:00:10Z
0CtuYaXzuRI,말레피센트 2,말레피센트 2 영화,[시네트워크] 리드무비x지무비! 원작을 재해석한 영화들! (feat. 말레피센트2),26529,53,35,2019-10-23T09:00:01Z
ClPwUUXf_Yg,말레피센트 2,말레피센트 2 영화,[말레피센트 2] 주인공들의 빌런 토크 영상,24239,520,22,2019-10-25T04:00:00Z
mqi3z5fAfXk,말레피센트 2,말레피센트 2 영화,속편 안하기로 소문난 졸리가 말레피센트2 찍은 이유?!ㅣ말레피센트2 l 안젤리나 졸리 l 엘르 패닝 l 미셸 파이퍼 l 치웨텔 에지오포 l 샘 라일리,22469,318,33,2019-10-18T06:30:00Z
759_vmH_Z1Y,말레피센트 2,말레피센트 2 영화,"인간을 사랑했던 마녀 ㅣ말레피센트ㅣ(영화리뷰,결말포함)",19620,114,30,2019-10-20T10:47:00Z
96xgBDw-BHQ,말레피센트 2,말레피센트 2 영화,"말레피센트2 안젤리나졸리 인터뷰 + 비하인드 장면들 (한글자막, 자체편집)",14782,200,25,2019-10-20T13:38:31Z
dxGh0sEnTuw,말레피센트 2,말레피센트 2 영화,한국 일일드라마보다 못한 막장극 - 말레피센트2,14260,410,64,2019-10-27T08:46:09Z
